Usuario_Id,Edad,Genero
262741,25,M
262417,24,M
262730,24,F
262711,30,M
262337,23,M
4540,29,F
262760,19,F
261261,30,M
262171,50,M
261716,41,M
263032,19,M
262766,23,M
262163,30,M
253457,36,F
263002,17,M
262755,24,M
262631,30,M
263101,20,F
263021,24,M
262667,28,M
262513,29,F
257400,43,F
257403,48,M
263104,24,M
256410,21,F
261264,26,F
263035,25,M
253710,29,F
262031,30,F
263040,23,F
260654,37,M
262763,24,F
263043,55,M
262505,23,F
263024,65,M
263027,55,M
263203,40,M
263211,22,M
263172,30,M
263222,18,M
263206,24,M
262510,29,M
263244,26,M
263233,20,M
262166,54,M
263274,23,M
263161,27,M
263255,25,M
263051,27,M
263305,29,F
263302,30,M
262540,25,M
263260,28,M
263332,25,F
263062,29,M
263313,36,M
263142,35,M
263316,55,M
263346,26,M
263373,25,F
263370,25,M
262471,27,F
263407,20,M
261710,19,M
262736,34,M
261625,22,M
263156,29,M
263343,19,M
263431,22,M
261732,27,F
262045,26,M
262064,35,M
263327,24,M
257527,32,M
262637,23,F
263426,33,M
66014,39,F
263475,33,F
263310,36,M
262532,32,M
262106,26,F
263423,34,F
262771,20,M
263450,42,F
253473,25,F
261157,18,M
263065,25,F
227053,23,M
262661,23,M
257524,29,M
263464,26,M
263453,28,F
260002,37,F
262147,23,M
255723,29,F
23777,50,M
263137,21,M
263461,30,M
263324,31,M
227612,31,F
234306,26,M
237410,36,F
263263,22,F
252742,22,F
262103,26,F
263415,28,M
263467,21,M
263503,30,M
263126,27,F
263376,26,F
263750,21,M
263720,26,F
263723,26,M
263772,20,M
263775,20,M
264000,21,F
263517,21,F
264014,32,M
263764,22,M
261176,50,M
263522,20,M
263131,22,F
263134,21,F
264017,22,M
263651,29,M
263662,26,M
262160,17,M
264036,24,F
264030,22,M
260635,20,F
260640,20,F
263646,24,F
261765,24,M
263707,31,M
263123,35,M
263745,30,M
264063,40,M
263005,23,M
244252,35,M
244255,32,F
264071,24,F
262656,23,F
264060,40,M
264102,25,M
263761,18,M
264025,22,M
264022,30,M
263362,20,M
263277,32,F
262650,27,F
264121,25,M
263726,27,F
264003,26,M
263734,23,M
10522,30,F
264146,18,M
264011,26,M
264212,42,M
264165,21,M
264140,44,M
263150,26,M
264223,55,M
255002,24,F
264066,25,M
264132,27,F
262774,26,M
264250,35,M
263500,30,M
263676,19,M
264253,30,F
264077,26,M
264033,33,M
263616,32,M
260327,44,F
156673,53,F
263175,47,F
260756,32,M
264226,33,M
263643,28,M
264330,59,M
264231,17,F
264234,17,F
263506,25,F
264344,30,M
254774,26,M
264242,17,M
264366,19,F
262733,32,M
264272,30,M
264377,31,M
254100,39,M
264413,21,M
264352,23,F
264363,25,M
263767,28,M
263076,35,F
263153,26,M
262744,18,F
261124,26,F
263456,38,F
264410,49,M
264465,26,M
264476,25,M
264501,24,F
264462,31,M
264207,33,F
264504,35,M
256201,63,M
264515,28,F
264405,34,M
263247,16,F
264523,36,M
263704,22,F
264421,24,F
263200,29,M
264470,25,M
264245,32,M
246001,22,F
264427,24,M
264537,27,F
131415,26,M
264371,53,M
263533,29,F
264435,28,M
264110,48,M
224425,29,M
264572,27,M
264641,25,M
264644,40,M
264622,28,F
264677,25,M
263046,54,M
25151,27,M
264666,22,M
264443,26,M
264740,24,M
264724,49,M
264754,31,M
264526,26,M
264716,20,M
250352,56,M
264636,36,M
261413,29,M
264204,25,F
264603,20,M
264055,27,M
264732,43,F
264325,25,M
264564,25,F
263731,26,M
265042,26,M
265045,28,M
265050,44,M
265037,23,M
264762,25,M
265023,22,M
264127,25,M
257730,28,M
264735,34,F
263624,24,F
263632,21,F
265031,24,M
264702,25,F
237060,25,F
261526,27,F
255670,16,M
265020,35,F
265061,29,M
203351,34,M
263445,17,M
157344,30,F
225057,32,M
265026,24,M
265001,33,M
265007,27,M
210645,33,M
263241,26,F
264507,31,M
264567,27,M
257703,42,F
264275,37,F
264710,25,F
263412,25,F
265345,30,F
265400,19,M
265403,49,M
265361,35,M
265337,21,F
264424,17,M
261344,27,M
264267,20,M
265406,29,M
264727,24,F
63435,18,F
265455,29,M
265460,28,F
264355,40,F
264765,41,M
265471,26,F
265320,47,M
263756,24,F
264776,24,M
264757,28,F
262152,31,M
261575,23,M
264143,22,M
265136,25,F
265463,29,F
265053,55,M
265474,24,M
265521,37,M
265570,40,M
265546,36,M
265527,46,M
265607,24,F
265554,33,M
265620,20,F
265604,28,M
265353,22,F
200200,21,M
265642,27,F
264773,27,F
265645,22,M
265540,28,M
265667,30,F
265513,27,F
264721,27,F
265711,33,M
265700,36,M
264074,59,M
265430,27,M
257301,28,F
265703,40,M
265615,21,F
264162,29,M
265664,45,F
265144,20,F
264713,30,F
265342,22,M
265634,27,M
265524,49,M
264743,75,M
265736,21,M
110603,25,M
265672,51,M
264113,24,M
247332,30,F
265730,26,M
265752,27,F
266002,31,F
12653,40,M
265717,19,M
260670,46,M
265777,26,F
266021,27,F
266046,27,F
265516,20,M
264006,44,M
265637,25,F
265543,39,M
266054,24,M
266057,22,M
265661,23,M
265612,22,M
116030,48,M
265774,23,M
264116,17,M
265741,32,M
13255,26,F
263544,45,M
263536,51,F
264402,21,F
24657,36,F
265755,31,M
266024,30,F
252062,36,F
247670,42,F
266013,34,M
264416,48,M
266101,41,M
266112,27,M
265331,19,F
266123,27,M
266156,29,F
266161,26,M
266076,51,M
265766,25,M
266134,20,M
266150,50,M
50667,27,M
265763,32,M
266153,34,M
266200,26,M
266172,30,M
265601,28,F
265103,24,F
265532,26,M
266175,26,F
262653,27,F
266051,61,M
265422,22,M
266203,20,M
266065,20,M
266217,40,M
264300,23,M
265452,27,M
266266,26,M
266271,22,F
266277,38,M
264751,46,M
266302,26,M
266324,19,M
266211,40,M
265573,37,M
232653,29,M
264545,44,F
266343,29,M
266346,36,M
266335,28,F
266365,54,M
263013,29,M
266120,21,M
266321,26,M
223201,54,M
266230,28,M
266225,41,M
266247,42,M
266415,19,M
266357,39,F
266420,45,M
266423,26,F
266404,21,M
266426,30,M
266412,26,F
265714,17,F
265675,48,M
265510,26,M
266027,27,M
264374,25,F
266431,24,M
266437,24,F
265015,17,F
265056,35,M
265466,22,F
266401,30,M
265706,32,M
264553,26,F
225701,31,F
266206,44,F
256253,34,F
266260,23,F
266442,39,F
266233,26,M
266662,57,M
266715,17,M
266670,26,M
266712,47,M
266723,36,M
266407,27,F
266475,42,F
262777,26,F
266434,24,M
266241,22,F
266731,31,M
266464,27,F
266370,30,M
261446,33,M
265447,27,M
266750,30,M
267000,20,M
267003,20,F
267011,27,M
266450,25,F
266704,30,F
266467,28,F
263525,23,F
123456,61,M
266772,45,M
266767,38,F
105710,29,F
267025,22,F
265747,27,M
266745,28,M
265444,18,M
266115,36,M
267044,26,M
267102,35,M
256143,23,M
267113,46,M
267041,21,M
266373,29,M
267047,22,F
267030,22,M
267110,29,F
267022,31,M
267162,23,M
266142,33,F
267105,22,M
267173,39,M
267140,25,F
267170,20,M
267207,25,M
266010,31,M
250170,38,F
266761,30,M
267215,26,M
267135,29,F
267204,33,M
267226,30,F
267176,23,F
267074,29,M
267124,44,M
267231,54,M
54450,30,M
266756,23,F
264261,28,F
267055,23,F
266126,28,F
43203,26,M
262375,28,M
267212,30,M
267245,28,M
267261,21,M
267300,22,M
267264,54,M
267223,16,M
267330,41,M
266016,23,F
267071,36,M
266657,20,M
267237,25,F
266274,27,M
267121,45,M
266707,40,F
267366,27,F
265722,35,M
267306,23,F
267267,26,M
267132,30,M
266104,32,M
266252,25,M
267355,23,F
264306,39,M
267416,24,M
266244,20,M
267303,32,M
267451,24,M
267470,66,M
266340,36,M
267476,33,M
267501,21,F
267325,30,M
267473,24,M
267515,28,M
267201,18,F
267374,27,F
267314,31,M
267066,24,M
267427,23,F
266676,28,M
265411,28,F
267564,19,M
267352,26,M
267553,28,M
267567,77,M
267603,20,F
252500,36,F
266137,34,M
267622,21,F
267344,26,M
3501,27,F
267507,31,M
267465,24,F
267143,24,F
267644,43,M
267647,24,M
267556,33,M
267550,17,M
267534,27,F
267666,29,M
267663,30,F
266734,36,M
265744,29,F
267531,30,M
267633,38,M
267735,26,M
267727,22,M
267765,23,F
267770,27,M
265771,27,F
267754,26,M
267625,22,F
267454,23,F
267052,24,M
267457,25,M
267333,23,F
267757,30,M
267575,29,F
265133,36,M
266503,24,F
263271,20,F
206640,29,F
57720,57,F
267716,56,M
267652,29,M
265350,36,M
270015,23,M
265075,22,M
267773,22,F
270345,22,M
270342,49,M
267746,22,F
270406,26,M
267641,25,F
270026,25,M
270353,27,M
270367,30,M
270375,30,M
266305,25,F
266720,29,F
270004,24,M
267256,31,M
270452,35,M
270350,23,F
270460,32,M
270417,21,M
270436,28,F
267545,34,M
267713,24,F
270447,26,M
270304,28,M
270474,29,M
270334,26,M
264360,29,M
267520,25,M
270510,33,F
266332,59,M
270042,19,F
267611,21,F
270527,83,M
270502,29,M
270037,18,M
270551,35,M
267336,26,M
270557,29,M
270554,25,F
270323,33,M
270466,30,M
270562,28,F
270576,28,M
270570,33,M
270433,42,F
270301,27,M
267006,38,F
270463,50,M
270477,44,F
270532,19,M
270540,46,M
270422,28,M
270601,40,F
267360,23,M
267077,23,F
270320,24,M
270307,32,M
267311,28,M
270623,40,F
270546,35,F
270276,26,F
270634,36,M
270637,33,M
270471,40,M
266453,22,F
270645,32,M
270650,25,F
270653,26,M
270573,24,F
266726,30,F
270672,46,M
270700,26,M
270703,24,M
270717,27,M
270722,33,M
267776,21,F
270733,33,M
270270,37,M
270730,21,M
270364,26,M
270455,40,M
11022,21,M
261523,24,M
264746,45,M
271010,40,M
254023,36,F
270706,22,M
266627,47,F
232444,33,M
267705,31,F
255313,29,F
271021,26,F
271046,22,M
270661,23,M
270725,24,M
266544,28,M
271057,30,F
264457,27,F
271070,31,M
270741,35,M
267234,23,M
271101,19,M
271062,25,M
270755,47,M
270752,36,M
271073,24,M
271115,23,F
271027,60,M
271156,28,M
271161,25,M
271104,42,M
270760,24,M
271112,27,M
265216,35,F
271065,31,M
271252,41,M
15543,39,M
271266,36,M
271247,30,F
271277,25,M
271203,23,M
166056,35,M
255742,33,F
271271,25,F
267542,21,M
271153,51,M
271335,29,M
271332,24,M
270763,25,M
270777,20,M
271362,25,M
271233,20,F
271274,32,M
271365,21,M
267606,31,F
270372,29,F
271222,36,M
265210,34,F
270114,25,M
271324,27,F
271346,44,M
271035,31,F
264347,39,M
271236,36,M
271200,28,M
270513,33,F
271217,38,M
270152,28,M
270675,37,F
264512,29,M
271051,20,M
65167,39,M
271602,23,M
271646,22,M
257216,34,M
271704,37,M
271662,34,M
271525,25,M
271731,32,F
271734,35,M
271745,17,M
271753,22,F
270516,33,M
24423,31,F
270612,29,M
211574,20,F
271715,20,M
271764,78,M
254012,18,M
270631,25,M
24750,41,M
271775,24,F
210436,26,F
272017,18,M
271610,24,M
271120,29,M
267341,29,M
267063,45,M
271142,27,F
271260,23,M
246400,25,F
271651,25,F
21305,51,M
271635,29,M
271134,18,F
272132,23,M
262521,24,F
271742,27,M
271756,21,M
272146,20,F
227455,32,M
270216,60,F
271107,27,M
272170,30,F
271665,37,M
272127,23,M
272215,23,M
271040,25,M
272000,42,F
271712,31,M
272176,27,M
271354,16,F
271351,17,F
272116,30,M
271024,37,M
272212,27,F
272231,50,M
270615,30,F
272226,21,F
272077,48,M
271241,35,F
272135,18,M
272102,23,M
272204,42,F
260156,32,M
272275,31,M
272303,46,F
2737,30,M
272333,31,M
252517,35,F
13351,42,M
272322,25,M
272352,25,F
7471,40,M
272124,48,M
271316,21,M
272366,42,M
236701,42,M
272237,24,M
271657,24,F
271737,27,F
267253,37,M
267146,31,M
272223,24,M
272402,26,M
270524,23,F
272157,45,F
272410,25,M
272413,29,F
272405,36,F
272421,49,M
253705,27,F
272377,54,M
271131,26,M
267116,55,M
272165,47,M
272435,31,M
270171,33,M
271054,39,M
272504,28,M
272424,18,F
272507,29,M
272520,20,M
272515,33,M
272523,24,M
272534,45,M
272140,23,M
272470,29,M
272443,20,F
272306,34,M
272074,32,M
256322,30,F
272234,24,F
272567,23,M
272256,33,M
272564,23,M
30173,35,F
272537,30,M
26755,36,M
272542,36,F
272633,29,M
272553,32,M
272336,21,M
271357,28,M
272347,30,M
262546,31,F
272454,31,M
66006,42,M
272674,21,F
272245,20,M
272625,22,M
272572,21,F
270400,54,M
272360,26,F
272611,18,M
270326,30,F
270411,23,F
271145,46,M
272652,31,M
272363,27,F
271541,25,M
272451,23,F
272501,23,M
271002,26,M
271640,32,F
271005,34,M
273034,23,M
272721,25,M
272545,42,M
272550,34,M
273050,26,M
272561,34,M
26706,40,M
273100,31,M
273103,25,M
267242,32,M
273106,23,M
273111,32,M
271043,25,M
273056,36,M
273064,29,M
272636,22,M
272647,42,M
273144,19,M
273160,37,M
271767,29,F
273141,23,F
273031,22,F
272143,36,F
273130,23,M
67270,27,F
272622,27,F
273174,37,F
273163,25,F
272671,33,M
272462,35,M
272341,22,F
273075,65,M
273067,48,M
273202,23,M
273210,21,F
263401,30,M
273205,46,F
263530,25,M
273125,21,M
262441,24,F
271013,27,F
273254,34,M
273023,43,M
273243,56,M
273262,22,M
273270,48,M
273020,35,M
273061,21,F
272705,24,F
273276,28,M
272716,57,M
270642,31,F
244153,27,M
273166,27,F
273320,25,M
273235,28,M
273315,25,M
125177,25,M
273232,26,M
273323,34,M
273171,23,F
272330,30,M
273304,25,M
272374,25,M
273342,28,F
273345,30,F
272630,20,F
273240,44,M
273216,29,F
123643,57,M
272105,23,M
265315,37,F
273114,25,F
273367,22,M
22564,52,M
273425,59,M
273436,25,F
273045,81,M
273265,23,M
120032,37,M
273447,26,M
273455,22,M
273460,19,F
273463,20,M
273364,46,M
260753,53,F
273466,28,M
266236,21,M
273414,25,M
273430,29,F
272446,28,M
273444,31,M
273505,27,M
273452,58,M
272666,27,M
273337,38,M
272476,17,F
273557,35,M
273601,31,M
273612,23,M
273004,24,F
273433,23,F
273623,37,F
273441,28,M
273615,43,M
273543,24,M
273521,38,M
273540,45,M
273634,26,M
273631,22,M
273642,20,M
273532,21,F
273620,53,M
273645,23,F
273042,26,M
273565,31,M
272713,24,M
24415,38,M
273656,40,M
244274,38,M
272600,21,M
272267,35,M
267377,31,F
267402,35,M
273650,69,M
273334,26,M
273246,55,M
273725,41,M
273477,35,M
274145,60,M
273546,30,M
274156,43,M
273626,24,F
273730,44,M
273604,30,M
274206,33,M
235136,19,M
274161,31,M
274175,22,M
274236,36,M
274164,38,M
274150,25,F
273562,27,F
273361,29,M
274167,23,M
274230,29,F
274241,26,M
273535,22,M
273372,21,M
273763,33,M
274305,41,M
274335,24,F
273326,27,F
274351,25,M
274346,47,M
274373,19,M
274376,40,M
274271,30,M
274137,28,M
274423,29,M
257072,32,M
273714,27,M
274252,33,F
274415,32,M
274362,23,M
143476,31,M
273221,28,F
274442,18,M
274461,28,M
274260,19,M
274316,29,F
250151,30,M
116341,44,M
273700,41,M
161316,29,M
274343,25,F
171637,55,F
274544,29,M
274420,29,M
274555,31,M
274222,22,M
274472,32,F
273672,48,M
274514,34,M
274467,28,M
274552,27,F
274571,18,M
274500,38,M
272325,37,M
274646,22,M
274563,31,M
12417,31,M
274665,29,M
274651,27,F
274662,26,M
274605,38,M
274673,32,M
272735,55,M
274670,29,F
274450,20,M
272512,20,M
272355,32,F
274574,22,M
270505,38,F
274370,25,F
274407,26,M
274547,34,M
274726,25,M
274737,32,M
274566,26,M
274525,21,M
274522,27,M
271164,38,M
274750,53,M
275000,20,M
274761,23,M
252544,31,F
274214,23,M
171623,34,F
251166,45,F
275011,27,M
274503,36,F
273653,19,F
274263,21,M
275047,32,M
275052,42,M
274764,23,M
273257,23,F
272531,26,F
275030,26,M
275071,46,M
274745,29,M
366,35,M
275022,32,M
275116,27,M
275113,28,F
273711,24,M
275132,26,M
275066,34,M
275135,30,M
275033,20,M
274657,30,F
62211,25,M
274541,20,M
17537,36,M
275140,27,M
273736,47,F
274453,30,M
271461,34,M
266214,30,M
274643,54,M
274772,36,M
275105,28,F
271632,28,M
275041,33,M
275275,45,M
275300,45,M
275242,24,M
274426,25,M
275303,19,F
275341,21,F
1171,35,F
274313,18,M
271772,29,F
275124,29,M
275355,40,M
275344,30,M
274704,21,M
275347,20,M
275317,22,F
275410,27,M
272242,33,M
275314,28,M
275371,23,M
274203,30,F
275237,29,M
275272,25,M
274211,25,M
272201,35,M
275446,36,M
275451,26,M
275025,22,M
275006,33,M
275435,20,M
275473,46,M
275515,31,M
275416,31,M
275526,20,M
275531,21,F
267317,24,M
275360,34,M
275537,36,F
52212,23,M
275504,26,M
275405,23,M
275440,27,M
275561,21,M
220344,36,M
275564,28,M
275567,28,F
274225,34,M
275617,26,F
275572,34,M
275507,31,F
272740,26,F
275600,35,M
275545,28,M
274324,17,M
275443,24,F
275666,24,M
275060,28,M
274767,22,F
275663,26,M
275647,19,F
275652,39,M
274434,32,M
275556,22,M
275702,26,M
275377,29,F
275671,23,M
14311,51,M
275614,31,M
275710,28,M
274511,18,M
275735,20,M
275765,50,M
74170,45,M
275743,31,F
275633,27,F
275677,23,M
275773,27,M
266775,38,M
275366,36,M
275352,25,M
276001,38,M
275644,56,M
275413,26,M
275705,32,M
275127,26,M
271574,35,F
275622,56,F
13357,42,M
270656,25,M
272110,18,F
111722,33,M
275063,27,F
276031,26,M
275603,38,M
275724,27,M
276056,23,F
275523,42,M
276053,27,M
274445,22,M
275776,37,M
276020,24,M
276034,44,M
276122,36,M
276125,30,M
266742,38,F
226537,23,F
274131,41,M
275674,26,M
275553,27,M
275575,37,M
276012,22,M
16321,29,M
276243,25,M
276246,22,F
276254,43,F
276251,33,M
276265,27,M
276210,27,F
276224,23,F
276262,39,M
266764,36,F
274734,28,F
276171,28,F
276331,32,M
276304,23,M
276350,34,M
276320,25,M
276023,23,F
276353,31,F
276106,26,F
274753,26,F
276166,21,F
275542,24,M
276205,29,F
276100,28,F
276356,27,M
276364,28,F
276240,19,M
276045,18,F
276326,22,M
275732,24,M
276315,28,M
276436,40,M
276111,23,F
276471,27,M
276466,22,M
275762,30,M
276452,26,M
276334,36,M
276516,24,M
271453,30,M
276510,29,M
276505,28,F
276414,20,M
276543,45,M
276535,19,M
275014,38,M
276273,22,M
276270,27,M
276573,25,M
274517,28,M
276400,22,F
276216,26,M
276477,24,F
274624,37,M
276375,31,F
276367,36,M
275476,18,M
276521,30,F
274354,44,M
275751,35,M
272457,42,M
276672,19,M
276711,30,M
276725,27,M
276700,28,M
276703,26,M
276747,21,F
276620,53,M
276755,26,F
276661,30,M
276103,33,F
276637,26,M
275757,32,M
276604,23,M
276656,26,M
36003,29,M
276221,26,M
277016,28,F
276042,48,M
277005,23,M
270312,26,M
263472,25,M
277032,52,F
274742,20,M
53007,30,M
277046,45,M
277051,24,F
276766,42,M
271506,30,F
275625,46,M
274613,24,M
277065,20,M
277070,59,M
276642,27,F
61653,34,M
277076,28,M
276706,39,M
275754,36,M
277115,32,M
276741,28,F
277054,46,F
277120,23,F
276430,66,M
275770,19,F
276771,21,F
275212,42,M
275215,35,F
275462,23,F
275457,47,M
275470,51,F
275740,48,M
275003,31,M
276626,23,F
275427,18,F
275421,44,F
275322,40,F
244563,34,M
276601,30,M
31744,26,F
277062,33,M
275727,42,F
277335,25,M
277340,46,M
277351,50,M
277362,27,M
276664,24,F
276774,37,M
277024,51,M
277346,26,M
277354,27,M
277401,42,M
275454,39,F
277442,25,M
275102,24,M
277431,24,M
277475,20,M
277574,22,F
277002,66,M
54266,45,M
55515,38,M
277624,25,F
277621,25,M
277415,29,M
277503,25,F
277514,35,M
277547,32,M
277560,22,M
276474,27,F
20510,28,M
277464,21,M
276612,30,M
274536,28,F
277657,41,M
274731,27,F
277533,35,M
277643,34,M
277662,35,M
277670,37,M
277541,26,M
277517,26,M
277720,20,M
17504,30,F
277456,24,F
277472,38,M
57401,29,M
277602,23,M
276615,19,F
270711,34,F
276576,28,M
277764,35,M
277511,33,F
277701,21,M
277571,21,M
277737,29,M
277712,36,F
276372,53,F
277577,23,M
276527,36,F
300006,27,F
277673,26,M
277632,26,M
277651,36,M
277775,27,F
276634,23,F
277761,34,M
277461,21,F
273733,54,M
276667,31,M
300052,24,M
300063,35,M
300044,19,F
300036,29,M
300014,28,M
277767,20,M
300077,21,M
277233,30,M
277445,32,F
277450,29,M
276422,24,M
300030,20,M
300132,31,F
300011,29,F
277750,43,F
276760,34,M
277112,17,F
300110,20,F
300003,24,F
143501,34,F
300226,36,M
300220,27,M
300143,23,M
211571,47,F
300041,54,F
213763,39,M
300223,27,M
277715,22,M
275306,28,M
300173,70,M
300234,17,F
277035,41,M
275311,44,F
276513,27,M
251562,36,M
260233,18,M
277431,25,M
157371,27,M
237066,23,M
274525,22,M
143212,50,M
277503,26,F
70164,26,M
150316,52,M
42747,29,M
101560,53,M
225153,32,M
20133,70,M
173121,42,M
15103,36,M
227243,33,M
177604,31,F
2450,34,M
261132,21,F
175426,24,M
105556,24,M
270755,48,M
234652,34,M
217164,26,M
263467,22,M
4111,42,M
143575,32,M
226311,28,M
12177,23,M
263775,21,M
131051,35,M
164062,35,M
252467,24,F
225530,23,F
214461,48,F
216650,34,M
237047,19,M
110052,59,M
130744,43,M
210565,26,M
140003,33,M
274761,24,M
253157,29,M
171075,29,F
173553,36,M
276315,29,M
245644,29,M
226363,30,M
253531,40,M
273615,44,M
247673,25,M
74564,43,M
120461,24,F
6757,49,M
220272,29,M
53741,33,M
253011,52,M
142302,43,M
105030,56,M
234446,25,M
266662,58,M
256476,27,M
227114,43,M
227417,28,M
230605,23,M
275000,21,M
164065,20,F
67315,26,M
66520,51,M
221045,22,M
162446,54,M
233115,30,M
122133,31,M
256523,29,M
232441,21,M
221026,35,M
242261,35,M
240103,49,M
263134,22,F
172665,31,M
61752,34,M
174042,33,F
275674,27,M
211321,25,M
220630,31,M
144540,68,M
222657,21,F
66121,46,M
235540,41,F
115750,54,M
112420,48,M
254477,23,M
245724,25,M
231124,37,M
237113,23,F
262117,50,M
102710,39,M
16670,34,M
272374,26,M
256151,28,M
225046,46,M
250416,27,M
113567,54,M
165352,32,M
203646,27,M
267207,26,M
31650,30,M
101021,29,M
273546,31,M
214756,31,M
102033,25,F
2445,30,M
54662,26,M
256751,28,M
61117,28,M
24767,28,M
65362,52,M
123346,26,M
27043,35,M
231427,49,F
216315,38,F
166031,38,F
2236,39,M
26661,24,M
103163,28,M
121201,46,M
266431,25,M
271101,20,M
1015,34,M
207267,57,M
251642,39,M
273425,60,M
135713,27,M
231113,25,F
163125,38,F
215325,20,M
142522,33,M
133452,27,F
134577,36,M
277351,51,M
32115,51,M
277340,47,M
70676,33,M
152505,33,F
205106,46,M
262502,20,M
234526,41,M
132743,19,M
63135,32,M
244032,25,F
271742,28,M
132550,36,M
227171,29,F
227177,35,M
74416,29,F
47146,50,M
21737,28,F
215157,37,M
145627,43,M
173501,29,M
135732,33,M
136653,35,M
214407,24,F
205067,28,M
255657,51,M
2335,31,F
2343,31,M
117466,26,M
250347,20,M
116264,39,M
172370,44,M
216364,33,M
113341,51,M
220542,50,M
272630,21,F
46021,40,M
235315,25,M
257246,33,M
116435,39,M
241310,24,M
262125,24,F
165116,40,M
101707,19,M
20527,61,M
251430,31,F
3347,70,M
134115,46,M
263731,27,M
32500,46,M
24153,29,M
26706,41,M
104577,32,M
217511,24,F
212710,29,F
273623,38,F
147171,37,F
36066,53,M
124572,37,M
150670,31,M
246067,39,M
260673,33,M
243353,33,M
252271,28,F
224763,24,M
274230,30,F
26650,38,M
26645,60,M
174422,33,M
277054,47,F
167321,21,F
107415,32,M
132267,48,M
207457,46,M
246714,56,F
170735,26,M
210155,31,F
250542,32,M
260172,27,M
173732,39,M
150175,29,F
235477,27,F
1730,26,F
105757,47,M
16054,42,M
254174,26,M
273367,23,M
201526,23,F
242176,29,M
105564,33,M
245526,36,F
171202,20,M
237,38,M
77575,29,M
211335,33,F
71556,33,M
132060,29,M
60204,61,M
27753,32,M
1270,63,M
165462,25,M
204710,25,M
102572,29,F
275344,31,M
111007,30,F
140660,45,M
3300,30,F
11231,35,F
105727,28,M
36427,40,M
65002,33,M
44006,37,F
20524,34,F
274442,19,M
274200,38,F
153704,28,M
253377,28,M
54613,38,M
207630,40,F
6344,32,M
251733,18,M
207017,36,M
242504,30,M
274437,26,M
50334,30,M
246072,26,F
151033,52,M
163576,40,F
254466,39,M
256127,23,F
266013,35,M
275553,28,M
165545,27,M
262147,24,M
61221,27,M
171061,40,M
251265,33,M
270623,41,F
253520,69,M
174221,34,M
123670,31,M
265730,27,M
40172,28,M
150233,36,M
165162,38,F
111350,49,M
206013,48,M
100001,21,F
272413,30,F
210235,35,M
215501,26,M
274324,18,M
222404,31,M
111722,34,M
252211,30,M
253512,32,M
143663,39,M
15562,39,M
246342,33,M
175577,30,M
224122,22,M
207253,28,F
44000,33,M
246573,27,M
271161,26,M
233327,32,M
123665,26,M
56535,26,M
221573,23,M
206756,31,M
27222,23,F
207553,30,M
155037,35,M
155656,41,M
226060,22,M
201105,30,M
250066,20,M
20103,38,M
273543,25,M
103562,30,F
60105,31,M
202141,43,M
25762,55,M
43563,29,M
121762,27,M
272140,24,M
34645,32,F
231721,23,F
162352,39,M
162170,40,F
174034,58,M
265331,20,F
107544,22,M
215033,31,M
103565,42,M
45337,30,M
231311,40,M
275537,37,F
172525,33,M
170102,37,M
140556,60,M
166334,24,F
72202,22,M
111505,36,F
122004,26,M
127207,21,M
37463,53,M
130045,31,M
261162,26,M
25000,36,M
116006,51,M
247753,22,M
147414,31,F
54450,31,M
256336,47,M
207006,51,F
173063,33,M
151451,29,M
127204,31,M
241247,20,M
247150,22,M
273216,30,F
275666,25,M
256727,27,M
46335,38,F
240166,45,F
220022,34,M
174433,28,F
131742,44,M
146710,32,F
36504,27,M
130551,29,M
166254,27,F
106741,46,M
276725,28,M
244247,67,M
56323,33,F
272333,32,M
255222,19,M
175552,39,M
260640,21,F
167701,26,M
264564,26,F
236605,28,M
173261,26,M
20474,35,M
42133,35,F
67452,52,M
131346,27,M
202631,22,F
274563,32,M
62263,26,M
253727,29,M
20155,54,M
60066,25,M
244321,30,F
256363,22,M
265061,30,M
142517,36,M
115365,34,M
245666,25,M
46107,37,M
114034,29,F
157614,23,M
300052,25,M
212071,25,M
263651,30,M
264740,25,M
244723,31,F
152240,54,M
34111,40,M
147711,56,M
161401,25,M
131150,26,M
205642,29,M
45755,23,M
76236,36,M
67122,45,M
177615,31,M
231314,37,M
140625,45,M
250561,30,M
144202,30,M
244643,28,M
34015,38,M
176275,29,M
250256,41,M
160334,32,M
161357,63,M
200373,49,M
4304,56,M
160012,32,F
246061,27,F
110022,32,F
142500,35,F
46027,36,M
205004,25,M
70260,24,M
266065,21,M
171163,23,M
16214,23,M
116275,28,F
254460,25,M
147254,34,M
123423,32,M
11727,54,M
255544,22,M
211571,48,F
273364,47,M
52264,49,M
153734,46,F
105363,31,F
211027,58,M
102735,40,M
170671,24,F
150651,34,F
177755,27,M
236203,27,M
247263,33,M
225225,47,M
241244,27,M
204476,32,M
224711,19,M
62150,47,M
23667,30,M
272330,31,M
17652,25,M
2715,28,M
213273,26,M
63207,39,M
166106,20,F
156271,35,M
24670,28,M
215173,38,M
172164,25,F
273601,32,M
156734,40,M
277401,43,M
115613,24,M
64342,54,F
204413,27,F
156175,27,M
260370,27,M
273532,22,F
147400,26,F
102017,43,M
25165,34,M
300116,30,F
300121,33,M
272470,30,M
62704,34,M
202766,32,M
77060,30,M
263247,17,F
254122,29,M
271651,26,F
266357,40,F
225206,32,F
246565,31,M
260423,19,M
173564,28,M
52751,27,M
145676,31,M
75642,26,F
173212,28,M
21274,36,M
217373,29,M
1430,30,M
