Date,Mean distance
2018-08-31,2.916593348610823
2018-09-01,1.5658491443531755
2018-09-02,1.7692801078008007
2018-09-03,1.9496772087421166
2018-09-04,2.0451457338658767
2018-09-05,2.1401811085711695
2018-09-06,2.247582244059076
2018-09-07,2.2815531358768313
2018-09-08,2.2969742549275476
2018-09-09,2.616790845223825
2018-09-10,2.539631712699776
2018-09-11,2.421913984952232
2018-09-12,2.5499875869067195
2018-09-13,2.5799826272911766
2018-09-14,2.632293902380638
2018-09-15,2.430874866987402
2018-09-16,2.9977298930231973
2018-09-17,2.731252620476803
2018-09-18,2.795017554635256
2018-09-19,2.531318311787455
2018-09-20,2.8037058681433193
2018-09-21,2.7903687739105147
2018-09-22,2.8243607407163713
2018-09-23,3.2728736434929346
2018-09-24,3.103419255383738
2018-09-25,2.911606521519424
2018-09-26,2.8363118660233173
2018-09-27,2.9785630532608325
2018-09-28,2.94522783924273
2018-09-29,2.8568357557974893
2018-09-30,3.673899157938781
2018-10-01,1.7080826672440212
2018-10-02,1.9542330789670823
2018-10-03,1.9915294326173272
2018-10-04,2.0542366282718203
2018-10-05,2.0675405924470667
2018-10-06,2.1475162017300624
2018-10-07,2.642612298558659
2018-10-08,2.3997153113925758
2018-10-09,2.4209211785447122
2018-10-10,2.5300715614551668
2018-10-11,2.585484426518695
2018-10-12,2.578095933991993
2018-10-13,2.5103332227594324
2018-10-14,3.0843837807000916
2018-10-15,2.700739897530484
2018-10-16,2.8217098310890596
2018-10-17,2.8289186914205255
2018-10-18,2.9119019450819814
2018-10-19,2.8412921543791407
2018-10-20,2.8300416196548173
2018-10-21,2.8801017165240834
2018-10-22,2.779237013080269
2018-10-23,2.879823262897361
2018-10-24,2.9595997195420143
2018-10-25,3.138679542881275
2018-10-26,3.0057219523267307
2018-10-27,2.7653828283781605
2018-10-28,3.442092358689869
2018-10-29,3.220489371930841
2018-10-30,3.133836373981436
2018-10-31,3.3058737441930206
2018-11-01,1.7136880334488882
2018-11-02,1.8597381901357781
2018-11-03,1.8769241242705932
2018-11-04,2.0648434252466155
2018-11-05,2.1487439920061813
2018-11-06,2.2894466060878673
2018-11-07,2.322903035064464
2018-11-08,2.3692230256250326
2018-11-09,2.4282027817928133
2018-11-10,2.447186214039151
2018-11-11,2.7357966666577367
2018-11-12,2.612474702895278
2018-11-13,2.668202920261833
2018-11-14,2.658921419301319
2018-11-15,2.6915022106118784
2018-11-16,2.773964137891464
2018-11-17,2.4956349591414586
2018-11-18,2.713475387344234
2018-11-19,2.207766940798832
2018-11-20,2.3930952831664483
2018-11-21,2.3753114412975713
2018-11-22,2.533954284548209
2018-11-23,2.5534731796240737
2018-11-24,2.3960970896462515
2018-11-25,3.1243185462047465
2018-11-26,2.657668971343415
2018-11-27,2.776611526922964
2018-11-28,2.56082298459161
2018-11-29,2.704829815860901
2018-11-30,2.9083778495056065
2018-12-01,1.5345712495802084
2018-12-02,1.8733147147178206
2018-12-03,1.9777073063301969
2018-12-04,2.0991118572363443
2018-12-05,2.166581947002121
2018-12-06,2.29648833017786
2018-12-07,2.297926183647858
2018-12-08,2.3763072254824715
2018-12-09,2.6376004948204033
2018-12-10,2.507303200738136
2018-12-11,2.5783185416665177
2018-12-12,2.605649864300972
2018-12-13,2.6464353234016524
2018-12-14,2.6393593568721814
2018-12-15,2.659708261473833
2018-12-16,2.9330812283124033
2018-12-17,2.667231795354915
2018-12-18,2.948118934213125
2018-12-19,2.7524042026731554
2018-12-20,2.8531189844188622
2018-12-21,2.8239253545472383
2018-12-22,2.962570515901504
2018-12-23,3.24729008754048
2018-12-24,2.6941873591288634
